0,1,2,3,4,5,6,7,8,9
PayPal in EUR,"11.752,00 €",Estonia,Bath Spa,GBP,EUR,11752,"11,210.54",0.04829919,0
Online Bank Transfer,"11.529,00 €",Estonia,Bath Spa,GBP,EUR,11529,"11,210.54",0.028407195,0
International Bank Transfer in US Dollars (USD),"$13,373.00",Estonia,Bath Spa,GBP,USD,13373,"13,128.86",0.018595674,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Estonia,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in ETB,"386,926.00 Br",Ethiopia,Bath Spa,GBP,ETB,386926,"3,67,242.91",0.053596923,0
Mastercard: Debit/Credit in ETB,"386,926.00 Br",Ethiopia,Bath Spa,GBP,ETB,386926,"3,67,242.91",0.053596923,0
International Bank Transfer in US Dollars (USD),"$13,373.00",Ethiopia,Bath Spa,GBP,USD,13373,"13,128.86",0.018595674,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Ethiopia,Bath Spa,GBP,GBP,10000,10000,0,0
MasterCard: Debit/Credit in FJD,"29,431.00 $",Fiji,Bath Spa,GBP,FJD,29431,"27,929.58",0.053757343,0
VISA: Debit/Credit in FJD,"29,431.00 $",Fiji,Bath Spa,GBP,FJD,29431,"27,929.58",0.053757343,0
International Bank Transfer in US Dollars (USD),"$13,369.00",Fiji,Bath Spa,GBP,USD,13369,"13,128.86",0.018291002,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Fiji,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"11.535,00 €",Finland,Bath Spa,GBP,EUR,11535,"11,210.54",0.028942406,0
VISA: Debit/Credit in EUR,"11.647,00 €",Finland,Bath Spa,GBP,EUR,11647,"11,210.54",0.038933004,0
MasterCard: Debit/Credit in EUR,"11.647,00 €",Finland,Bath Spa,GBP,EUR,11647,"11,210.54",0.038933004,0
American Express in EUR,"11.647,00 €",Finland,Bath Spa,GBP,EUR,11647,"11,210.54",0.038933004,0
PayPal in EUR,"11.759,00 €",Finland,Bath Spa,GBP,EUR,11759,"11,210.54",0.048923602,0
Online Bank Transfer,"11.535,00 €",Finland,Bath Spa,GBP,EUR,11535,"11,210.54",0.028942406,0
International Bank Transfer in US Dollars (USD),"$13,369.00",Finland,Bath Spa,GBP,USD,13369,"13,128.86",0.018291002,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Finland,Bath Spa,GBP,GBP,10023,10000,0,23
Domestic Bank Transfer in Euros (EUR),"11.535,00 €",France,Bath Spa,GBP,EUR,11535,"11,210.54",0.028942406,0
VISA: Debit/Credit in EUR,"11.646,00 €",France,Bath Spa,GBP,EUR,11646,"11,210.54",0.038843802,0
MasterCard: Debit/Credit in EUR,"11.646,00 €",France,Bath Spa,GBP,EUR,11646,"11,210.54",0.038843802,0
American Express in EUR,"11.646,00 €",France,Bath Spa,GBP,EUR,11646,"11,210.54",0.038843802,0
PayPal in EUR,"11.758,00 €",France,Bath Spa,GBP,EUR,11758,"11,210.54",0.0488344,0
International Bank Transfer in US Dollars (USD),"$13,372.00",France,Bath Spa,GBP,USD,13372,"13,128.86",0.018519506,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",France,Bath Spa,GBP,GBP,10023,10000,0,23
VISA: Debit/Credit in XAF,"7,752,600.00 Fr",Gabon,Bath Spa,GBP,XAF,7752600,"73,57,468.63",0.053704798,0
MasterCard: Debit/Credit in XAF,"7,752,600.00 Fr",Gabon,Bath Spa,GBP,XAF,7752600,"73,57,468.63",0.053704798,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Gabon,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Gabon,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in GMD,"680,340.00 D",Gambia,Bath Spa,GBP,GMD,680340,"6,45,589.06",0.053828267,0
MasterCard: Debit/Credit in GMD,"680,340.00 D",Gambia,Bath Spa,GBP,GMD,680340,"6,45,589.06",0.053828267,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Gambia,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Gambia,Bath Spa,GBP,GBP,10000,10000,0,0
VISA,"36,174.00 ლ",Georgia,Bath Spa,GBP,GEL,36174,"34,324.36",0.053887094,0
MasterCard,"36,174.00 ლ",Georgia,Bath Spa,GBP,GEL,36174,"34,324.36",0.053887094,0
International Bank Transfer in US Dollars (USD),"$13,370.00",Georgia,Bath Spa,GBP,USD,13370,"13,128.86",0.01836717,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Georgia,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in USD,"$13,770.00",Georgia,Bath Spa,GBP,USD,13770,"13,128.86",0.0488344,0
MasterCard: Debit/Credit in USD,"$13,770.00",Georgia,Bath Spa,GBP,USD,13770,"13,128.86",0.0488344,0
Online Bank Transfer,"11.534,00 €",Germany,Bath Spa,GBP,EUR,11534,"11,210.54",0.028853204,0
Domestic Bank Transfer in Euros (EUR),"11.534,00 €",Germany,Bath Spa,GBP,EUR,11534,"11,210.54",0.028853204,0
VISA: Debit/Credit in EUR,"11.645,00 €",Germany,Bath Spa,GBP,EUR,11645,"11,210.54",0.038754601,0
MasterCard: Debit/Credit in EUR,"11.645,00 €",Germany,Bath Spa,GBP,EUR,11645,"11,210.54",0.038754601,0
American Express in EUR,"11.645,00 €",Germany,Bath Spa,GBP,EUR,11645,"11,210.54",0.038754601,0
PayPal in EUR,"11.757,00 €",Germany,Bath Spa,GBP,EUR,11757,"11,210.54",0.048745199,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Germany,Bath Spa,GBP,GBP,10023,10000,0,23
International Bank Transfer in US Dollars (USD),"$13,372.00",Germany,Bath Spa,GBP,USD,13372,"13,128.86",0.018519506,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Ghana,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Ghana,Bath Spa,GBP,GBP,10000,10000,0,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Gibraltar,Bath Spa,GBP,GBP,10000,10000,0,0
Debit/Credit Card in GIP,"£10,538.00",Gibraltar,Bath Spa,GBP,GIP,10538,"10,000.00",0.0538,0
International Bank Transfer in Euros (EUR),"11.532,00 €",Gibraltar,Bath Spa,GBP,EUR,11532,"11,210.54",0.028674801,0
International Bank Transfer in US Dollars (USD),"$13,370.00",Gibraltar,Bath Spa,GBP,USD,13370,"13,128.86",0.01836717,0
Domestic Bank Transfer in Euros (EUR),"11.532,00 €",Greece,Bath Spa,GBP,EUR,11532,"11,210.54",0.028674801,0
VISA: Debit/Credit in EUR,"11.644,00 €",Greece,Bath Spa,GBP,EUR,11644,"11,210.54",0.038665399,0
MasterCard: Debit/Credit in EUR,"11.644,00 €",Greece,Bath Spa,GBP,EUR,11644,"11,210.54",0.038665399,0
American Express in EUR,"11.644,00 €",Greece,Bath Spa,GBP,EUR,11644,"11,210.54",0.038665399,0
PayPal in EUR,"11.756,00 €",Greece,Bath Spa,GBP,EUR,11756,"11,210.54",0.048655997,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Greece,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Greece,Bath Spa,GBP,GBP,10023,10000,0,23
VISA: Debit/Credit in XCD,"$37,400.00",Grenada,Bath Spa,GBP,XCD,37400,"35,497.44",0.053597104,0
MasterCard: Debit/Credit in XCD,"$37,400.00",Grenada,Bath Spa,GBP,XCD,37400,"35,497.44",0.053597104,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Grenada,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Grenada,Bath Spa,GBP,GBP,10000,10000,0,0
MasterCard: Debit/Credit in GTQ,"GTQ106,558.00",Guatemala,Bath Spa,GBP,GTQ,106558,"1,01,208.38",0.052857481,0
VISA: Debit/Credit in GTQ,"GTQ106,558.00",Guatemala,Bath Spa,GBP,GTQ,106558,"1,01,208.38",0.052857481,0
International Bank Transfer in US Dollars (USD),"$13,372.00",Guatemala,Bath Spa,GBP,USD,13372,"13,128.86",0.018519506,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Guatemala,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in USD,"$13,771.00",Guatemala,Bath Spa,GBP,USD,13771,"13,128.86",0.048910568,0
MasterCard: Debit/Credit in USD,"$13,771.00",Guatemala,Bath Spa,GBP,USD,13771,"13,128.86",0.048910568,0
Debit/Credit Card in GNF,"125,280,000.00 FG",Guinea,Bath Spa,GBP,GNF,125280000,"11,88,95,192.65",0.05370114,0
International Bank Transfer in US Dollars (USD),"$13,372.00",Guinea,Bath Spa,GBP,USD,13372,"13,128.86",0.018519506,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Guinea,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in GYD,"2,891,710.00 G$",Guyana,Bath Spa,GBP,GYD,2891710,"27,46,367.58",0.052921692,0
Mastercard: Debit/Credit in GYD,"2,891,710.00 G$",Guyana,Bath Spa,GBP,GYD,2891710,"27,46,367.58",0.052921692,0
International Bank Transfer in US Dollars (USD),"$13,372.00",Guyana,Bath Spa,GBP,USD,13372,"13,128.86",0.018519506,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Guyana,Bath Spa,GBP,GBP,10000,10000,0,0
MasterCard: Debit/Credit in HTG,"965,300.00 G",Haiti,Bath Spa,GBP,HTG,965300,"9,14,918.75",0.055066365,0
Visa: Debit/Credit in HTG,"965,300.00 G",Haiti,Bath Spa,GBP,HTG,965300,"9,14,918.75",0.055066365,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Haiti,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Haiti,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in HNL,"L332,900.00",Honduras,Bath Spa,GBP,HNL,332900,"3,15,893.91",0.053834814,0
MasterCard: Debit/Credit in HNL,"L332,900.00",Honduras,Bath Spa,GBP,HNL,332900,"3,15,893.91",0.053834814,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Honduras,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Honduras,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in USD,"$13,771.00",Honduras,Bath Spa,GBP,USD,13771,"13,128.86",0.048910568,0
MasterCard: Debit/Credit in USD,"$13,771.00",Honduras,Bath Spa,GBP,USD,13771,"13,128.86",0.048910568,0
Domestic Bank Transfer in Hong Kong Dollars (HKD),"HK$104,180.00",Hong Kong,Bath Spa,GBP,HKD,104180,"1,02,680.25",0.014606022,0
VISA: Debit/Credit in HKD,"HK$107,180.00",Hong Kong,Bath Spa,GBP,HKD,107180,"1,02,680.25",0.043822936,0
MasterCard: Debit/Credit in HKD,"HK$107,180.00",Hong Kong,Bath Spa,GBP,HKD,107180,"1,02,680.25",0.043822936,0
American Express in HKD,"HK$104,180.00",Hong Kong,Bath Spa,GBP,HKD,104180,"1,02,680.25",0.014606022,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Hong Kong,Bath Spa,GBP,GBP,10023,10000,0,23
Domestic Bank Transfer in Chinese Yuan (CNY),"CNY91,620.00",Hong Kong,Bath Spa,GBP,CNY,91620,"90,379.17",0.013729159,0
Bank Transfer in Japanese Yen (JPY),"¥1,519,800",Hong Kong,Bath Spa,GBP,JPY,1519800,"14,81,790.63",0.025650972,0
International Bank Transfer in US Dollars (USD),"$13,371.00",Hong Kong,Bath Spa,GBP,USD,13371,"13,128.86",0.018443338,0
Bank Transfer from a Hungarian Forint (HUF) Account,"3.749.794,00 Ft",Hungary,Bath Spa,GBP,HUF,3749794,"36,27,695.87",0.033657212,0
VISA: Debit/Credit in HUF,"3.822.894,00 Ft",Hungary,Bath Spa,GBP,HUF,3822894,"36,27,695.87",0.053807744,0
MasterCard: Debit/Credit in HUF,"3.822.894,00 Ft",Hungary,Bath Spa,GBP,HUF,3822894,"36,27,695.87",0.053807744,0
Online Bank Transfer,"3.749.794,00 Ft",Hungary,Bath Spa,GBP,HUF,3749794,"36,27,695.87",0.033657212,0
MasterCard: Debit/Credit in EUR,"11.644,00 €",Hungary,Bath Spa,GBP,EUR,11644,"11,210.54",0.038665399,0
VISA: Debit/Credit in EUR,"11.644,00 €",Hungary,Bath Spa,GBP,EUR,11644,"11,210.54",0.038665399,0
International Bank Transfer in US Dollars (USD),"$13,370.00",Hungary,Bath Spa,GBP,USD,13370,"13,128.86",0.01836717,0
American Express in EUR,"11.644,00 €",Hungary,Bath Spa,GBP,EUR,11644,"11,210.54",0.038665399,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Hungary,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in ISK,"kr1.523.500,00",Iceland,Bath Spa,GBP,ISK,1523500,"14,45,844.84",0.053709193,0
MasterCard: Debit/Credit in ISK,"kr1.523.500,00",Iceland,Bath Spa,GBP,ISK,1523500,"14,45,844.84",0.053709193,0
International Bank Transfer in US Dollars (USD),"$13,370.00",Iceland,Bath Spa,GBP,USD,13370,"13,128.86",0.01836717,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Iceland,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Indian Rupees (INR),"₨969,112.00",India,Bath Spa,GBP,INR,969112,"9,53,669.60",0.01619261,0
VISA: Debit/Credit in INR,"₨1,004,853.00",India,Bath Spa,GBP,INR,1004853,"9,53,669.60",0.05366995,0
MasterCard: Debit/Credit in INR,"₨1,004,853.00",India,Bath Spa,GBP,INR,1004853,"9,53,669.60",0.05366995,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",India,Bath Spa,GBP,GBP,10023,10000,0,23
International Bank Transfer in US Dollars (USD),"$13,370.00",India,Bath Spa,GBP,USD,13370,"13,128.86",0.01836717,0
Domestic Bank Transfer in Indonesian Rupiah (IDR),"Rp199.880.000,00",Indonesia,Bath Spa,GBP,IDR,199880000,"19,58,55,631.81",0.020547626,0
Debit/Credit Card in IDR,"Rp206.410.000,00",Indonesia,Bath Spa,GBP,IDR,206410000,"19,58,55,631.81",0.05388851,0
UnionPay Card in IDR,"Rp202.990.000,00",Indonesia,Bath Spa,GBP,IDR,202990000,"19,58,55,631.81",0.036426669,0
International Bank Transfer in US Dollars (USD),"$13,367.00",Indonesia,Bath Spa,GBP,USD,13367,"13,128.86",0.018138666,0
International Bank Transfer in Euros (EUR),"11.533,00 €",Indonesia,Bath Spa,GBP,EUR,11533,"11,210.54",0.028764002,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Indonesia,Bath Spa,GBP,GBP,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$13,366.00",Iraq,Bath Spa,GBP,USD,13366,"13,128.86",0.018062497,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Iraq,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"11.530,00 €",Ireland,Bath Spa,GBP,EUR,11530,"11,210.54",0.028496397,0
VISA: Debit/Credit in EUR,"11.641,00 €",Ireland,Bath Spa,GBP,EUR,11641,"11,210.54",0.038397794,0
MasterCard: Debit/Credit in EUR,"11.641,00 €",Ireland,Bath Spa,GBP,EUR,11641,"11,210.54",0.038397794,0
American Express in EUR,"11.641,00 €",Ireland,Bath Spa,GBP,EUR,11641,"11,210.54",0.038397794,0
PayPal in EUR,"11.754,00 €",Ireland,Bath Spa,GBP,EUR,11754,"11,210.54",0.048477593,0
Online Bank Transfer,"11.530,00 €",Ireland,Bath Spa,GBP,EUR,11530,"11,210.54",0.028496397,0
International Bank Transfer in US Dollars (USD),"$13,363.00",Ireland,Bath Spa,GBP,USD,13363,"13,128.86",0.017833993,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Ireland,Bath Spa,GBP,GBP,10000,10000,0,0
Bank Transfer in Israeli Shekels (ILS),"₪48,591.00",Israel,Bath Spa,GBP,ILS,48591,"47,325.25",0.026745765,0
VISA: Debit/Credit in ILS,"₪49,871.00",Israel,Bath Spa,GBP,ILS,49871,"47,325.25",0.053792637,0
MasterCard: Debit/Credit in ILS,"₪49,871.00",Israel,Bath Spa,GBP,ILS,49871,"47,325.25",0.053792637,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Israel,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Israel,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"11.530,00 €",Italy,Bath Spa,GBP,EUR,11530,"11,210.54",0.028496397,0
VISA: Debit/Credit in EUR,"11.641,00 €",Italy,Bath Spa,GBP,EUR,11641,"11,210.54",0.038397794,0
MasterCard: Debit/Credit in EUR,"11.641,00 €",Italy,Bath Spa,GBP,EUR,11641,"11,210.54",0.038397794,0
American Express in EUR,"11.641,00 €",Italy,Bath Spa,GBP,EUR,11641,"11,210.54",0.038397794,0
PayPal in EUR,"11.754,00 €",Italy,Bath Spa,GBP,EUR,11754,"11,210.54",0.048477593,0
Online Bank Transfer,"11.530,00 €",Italy,Bath Spa,GBP,EUR,11530,"11,210.54",0.028496397,0
International Bank Transfer in US Dollars (USD),"$13,363.00",Italy,Bath Spa,GBP,USD,13363,"13,128.86",0.017833993,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Italy,Bath Spa,GBP,GBP,10023,10000,0,23
VISA: Debit/Credit in JMD,"J$1,871,900.00",Jamaica,Bath Spa,GBP,JMD,1871900,"17,76,000.53",0.053997433,0
MasterCard: Debit/Credit in JMD,"J$1,871,900.00",Jamaica,Bath Spa,GBP,JMD,1871900,"17,76,000.53",0.053997433,0
International Bank Transfer in US Dollars (USD),"$13,363.00",Jamaica,Bath Spa,GBP,USD,13363,"13,128.86",0.017833993,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Jamaica,Bath Spa,GBP,GBP,10000,10000,0,0
Bank Transfer in Japanese Yen (JPY),"¥1,523,100",Japan,Bath Spa,GBP,JPY,1523100,"14,81,208.75",0.0282818,0
American Express in JPY,"¥1,523,100",Japan,Bath Spa,GBP,JPY,1523100,"14,81,208.75",0.0282818,0
VISA: Debit/Credit in JPY,"¥1,560,800",Japan,Bath Spa,GBP,JPY,1560800,"14,81,208.75",0.053733986,0
MasterCard: Debit/Credit in JPY,"¥1,560,800",Japan,Bath Spa,GBP,JPY,1560800,"14,81,208.75",0.053733986,0
UnionPay Card in JPY,"¥1,534,900",Japan,Bath Spa,GBP,JPY,1534900,"14,81,208.75",0.036248267,0
International Bank Transfer in US Dollars (USD),"$13,363.00",Japan,Bath Spa,GBP,USD,13363,"13,128.86",0.017833993,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Japan,Bath Spa,GBP,GBP,10023,10000,0,23
VISA: Debit/Credit in JOD,"د.ا9,810.00",Jordan,Bath Spa,GBP,JOD,9810,"9,309.35",0.053779265,0
MasterCard: Debit/Credit in JOD,"د.ا9,810.00",Jordan,Bath Spa,GBP,JOD,9810,"9,309.35",0.053779265,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Jordan,Bath Spa,GBP,GBP,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$13,364.00",Jordan,Bath Spa,GBP,USD,13364,"13,128.86",0.017910161,0
Debit/Credit Card in KZT,"5,008,000.00 KZT",Kazakhstan,Bath Spa,GBP,KZT,5008000,"47,53,574.27",0.053523037,0
UnionPay Card in KZT,"4,925,000.00 KZT",Kazakhstan,Bath Spa,GBP,KZT,4925000,"47,53,574.27",0.036062491,0
International Bank Transfer in US Dollars (USD),"$13,364.00",Kazakhstan,Bath Spa,GBP,USD,13364,"13,128.86",0.017910161,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Kazakhstan,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in KES,"KSh1,395,813.00",Kenya,Bath Spa,GBP,KES,1395813,"13,24,502.45",0.0538395,0
MasterCard: Debit/Credit in KES,"KSh1,395,813.00",Kenya,Bath Spa,GBP,KES,1395813,"13,24,502.45",0.0538395,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Kenya,Bath Spa,GBP,GBP,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$13,365.00",Kenya,Bath Spa,GBP,USD,13365,"13,128.86",0.017986329,0
Domestic Bank Transfer in South Korean Won,"₩14,863,000.00","Korea, Republic of",Bath Spa,GBP,KRW,14863000,"1,45,92,824.26",0.018514287,0
VISA: Debit/Credit in KRW,"₩15,380,000.00","Korea, Republic of",Bath Spa,GBP,KRW,15380000,"1,45,92,824.26",0.053942659,0
MasterCard: Debit/Credit in KRW,"₩15,380,000.00","Korea, Republic of",Bath Spa,GBP,KRW,15380000,"1,45,92,824.26",0.053942659,0
UnionPay Card in KRW,"₩15,125,000.00","Korea, Republic of",Bath Spa,GBP,KRW,15125000,"1,45,92,824.26",0.036468317,0
International Bank Transfer in British Pounds (GBP),"£10,023.00","Korea, Republic of",Bath Spa,GBP,GBP,10023,10000,0,23
International Bank Transfer in US Dollars (USD),"$13,365.00","Korea, Republic of",Bath Spa,GBP,USD,13365,"13,128.86",0.017986329,0
VISA: Debit/Credit in KWD,"د.ك4,191.000",Kuwait,Bath Spa,GBP,KWD,4191,"3,978.31",0.0534624,0
MasterCard: Debit/Credit in KWD,"د.ك4,191.000",Kuwait,Bath Spa,GBP,KWD,4191,"3,978.31",0.0534624,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Kuwait,Bath Spa,GBP,GBP,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Kuwait,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
Debit/Credit Card in KGS,"955,400.00 лв",Kyrgyzstan,Bath Spa,GBP,KGS,955400,"9,07,126.30",0.053216074,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Kyrgyzstan,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Kyrgyzstan,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in EUR,"11.643,00 €",Latvia,Bath Spa,GBP,EUR,11643,"11,210.54",0.038576197,0
MasterCard: Debit/Credit in EUR,"11.643,00 €",Latvia,Bath Spa,GBP,EUR,11643,"11,210.54",0.038576197,0
American Express in EUR,"11.643,00 €",Latvia,Bath Spa,GBP,EUR,11643,"11,210.54",0.038576197,0
PayPal in EUR,"11.755,00 €",Latvia,Bath Spa,GBP,EUR,11755,"11,210.54",0.048566795,0
Online Bank Transfer,"11.531,00 €",Latvia,Bath Spa,GBP,EUR,11531,"11,210.54",0.028585599,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Latvia,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Latvia,Bath Spa,GBP,GBP,10000,10000,0,0
Debit/Credit Card in LBP,"£20,856,932.00",Lebanon,Bath Spa,GBP,LBP,20856932,"1,97,90,978.26",0.053860589,0
International Bank Transfer in US Dollars (USD),"$13,363.00",Lebanon,Bath Spa,GBP,USD,13363,"13,128.86",0.017833993,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Lebanon,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"11.531,00 €",Lithuania,Bath Spa,GBP,EUR,11531,"11,210.54",0.028585599,0
American Express in EUR,"11.643,00 €",Lithuania,Bath Spa,GBP,EUR,11643,"11,210.54",0.038576197,0
PayPal in EUR,"11.755,00 €",Lithuania,Bath Spa,GBP,EUR,11755,"11,210.54",0.048566795,0
Online Bank Transfer,"11.531,00 €",Lithuania,Bath Spa,GBP,EUR,11531,"11,210.54",0.028585599,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Lithuania,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,023.00",Lithuania,Bath Spa,GBP,GBP,10023,10000,0,23
International Bank Transfer in US Dollars (USD),"$13,362.00",Madagascar,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Madagascar,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Malaysian Ringgit (MYR),"RM55,400.00",Malaysia,Bath Spa,GBP,MYR,55400,"54,276.55",0.020698626,0
VISA: Debit/Credit in MYR,"RM57,210.00",Malaysia,Bath Spa,GBP,MYR,57210,"54,276.55",0.054046361,0
MasterCard: Debit/Credit in MYR,"RM57,210.00",Malaysia,Bath Spa,GBP,MYR,57210,"54,276.55",0.054046361,0
UnionPay Card in MYR,"RM56,260.00",Malaysia,Bath Spa,GBP,MYR,56260,"54,276.55",0.036543406,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Malaysia,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Malaysia,Bath Spa,GBP,GBP,10000,10000,0,0
International Bank Transfer in Euros (EUR),"11.531,00 €",Malaysia,Bath Spa,GBP,EUR,11531,"11,210.54",0.028585599,0
MasterCard: Debit/Credit in MVR,"213,220.00 Rf",Maldives,Bath Spa,GBP,MVR,213220,"2,02,183.71",0.054585456,0
VISA: Debit/Credit in MVR,"213,220.00 Rf",Maldives,Bath Spa,GBP,MVR,213220,"2,02,183.71",0.054585456,0
International Bank Transfer in US Dollars (USD),"$13,362.00",Maldives,Bath Spa,GBP,USD,13362,"13,128.86",0.017757825,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Maldives,Bath Spa,GBP,GBP,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"11.533,00 €",Malta,Bath Spa,GBP,EUR,11533,"11,210.54",0.028764002,0
VISA: Debit/Credit in EUR,"11.645,00 €",Malta,Bath Spa,GBP,EUR,11645,"11,210.54",0.038754601,0
MasterCard: Debit/Credit in EUR,"11.645,00 €",Malta,Bath Spa,GBP,EUR,11645,"11,210.54",0.038754601,0
American Express in EUR,"11.645,00 €",Malta,Bath Spa,GBP,EUR,11645,"11,210.54",0.038754601,0
PayPal in EUR,"11.757,00 €",Malta,Bath Spa,GBP,EUR,11757,"11,210.54",0.048745199,0
Online Bank Transfer,"11.533,00 €",Malta,Bath Spa,GBP,EUR,11533,"11,210.54",0.028764002,0
International Bank Transfer in US Dollars (USD),"$13,363.00",Malta,Bath Spa,GBP,USD,13363,"13,128.86",0.017833993,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Malta,Bath Spa,GBP,GBP,10000,10000,0,0
VISA: Debit/Credit in MUR,"₨473,248.00",Mauritius,Bath Spa,GBP,MUR,473248,"4,49,073.44",0.053832086,0
MasterCard: Debit/Credit in MUR,"₨473,248.00",Mauritius,Bath Spa,GBP,MUR,473248,"4,49,073.44",0.053832086,0
Bank Transfer in Mauritian Rupee (MUR),"₨458,278.00",Mauritius,Bath Spa,GBP,MUR,458278,"4,49,073.44",0.020496781,0
International Bank Transfer in US Dollars (USD),"$13,364.00",Mauritius,Bath Spa,GBP,USD,13364,"13,128.86",0.017910161,0
International Bank Transfer in British Pounds (GBP),"£10,000.00",Mauritius,Bath Spa,GBP,GBP,10000,10000,0,0
